title,views,date_time,video_link,thumbnail_link
Air Quality Index Prediction in Python | Machine Learning Projects | GeeksforGeeks,25K views,1 year ago,/watch?v=0myaZxl4XWw,https://i.ytimg.com/vi/0myaZxl4XWw/hqdefault.jpg
TWITTER SENTIMENT ANALYSIS (NLP) | Machine Learning Projects | GeeksforGeeks,142K views,1 year ago,/watch?v=4YGkfAd2iXM,https://i.ytimg.com/vi/4YGkfAd2iXM/hqdefault.jpg
Diabetes Prediction in Machine Learning using Python | Machine Learning Projects | GeeksforGeeks,22K views,1 year ago,/watch?v=AxYgzie4x2E,https://i.ytimg.com/vi/AxYgzie4x2E/hqdefault.jpg
Stack Practice Question | Parenthesis Checker | Learn DSA Concepts | GeeksforGeeks,5.3K views,1 year ago,/watch?v=2ay2GCrmf9E,https://i.ytimg.com/vi/2ay2GCrmf9E/hqdefault.jpg
"Build a Stopwatch using HTML, CSS, and JS | GeeksforGeeks",1.5K views,1 year ago,/watch?v=DR5tJWig0AQ,https://i.ytimg.com/vi/DR5tJWig0AQ/hqdefault.jpg
WHAT IS STACK? | Stack Data Structures | DSA Course | GeeksforGeeks,10K views,1 year ago,/watch?v=lhhyE7NVcbg,https://i.ytimg.com/vi/lhhyE7NVcbg/hqdefault.jpg
Meet A Data Scientist with 5 Years+ Experience | Ft.Tavishi Jaglan | GeeksforGeeks,2.5K views,1 year ago,/watch?v=4_u-xcfqpcA,https://i.ytimg.com/vi/4_u-xcfqpcA/hqdefault.jpg
Master Data Science Concepts: Apache Kafka in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1.1K views,1 year ago,/watch?v=Li0wAG3hORQ,https://i.ytimg.com/vi/Li0wAG3hORQ/hqdefault.jpg
Master Data Science Concepts: Apache Flume in 60 Seconds | Data Science Crash Course | GeeksforGeeks,830 views,1 year ago,/watch?v=bdjQI-OBGk8,https://i.ytimg.com/vi/bdjQI-OBGk8/hqdefault.jpg
Master Data Science Concepts: Data Bricks in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,1 year ago,/watch?v=d1Pn06Rc9QE,https://i.ytimg.com/vi/d1Pn06Rc9QE/hqdefault.jpg
Master Data Science Concepts: Apache Beam in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1.1K views,1 year ago,/watch?v=PjSA0Ru7_rI,https://i.ytimg.com/vi/PjSA0Ru7_rI/hqdefault.jpg
Master Data Science Concepts: Data Lake in 60 Seconds | Data Science Crash Course | GeeksforGeeks,2.6K views,1 year ago,/watch?v=KGD-T3bhFEA,https://i.ytimg.com/vi/KGD-T3bhFEA/hqdefault.jpg
Choosing the Right Cloud Provider | AWS vs Azure vs GCP | GeeksforGeeks,8.7K views,1 year ago,/watch?v=YbPnhezNaUE,https://i.ytimg.com/vi/YbPnhezNaUE/hqdefault.jpg
A Journey from NOKIA to PAYPAL | Ft. Palak Awasthi | GeeksforGeeks,3.3K views,1 year ago,/watch?v=6UUTPA0l748,https://i.ytimg.com/vi/6UUTPA0l748/hqdefault.jpg
Make Best Team For ICC Cricket World 2023 | Practice Problem | GeeksforGeeks,484 views,1 year ago,/watch?v=ItY3minkI3o,https://i.ytimg.com/vi/ItY3minkI3o/hqdefault.jpg
Interview Strategies for Freshers | GeeksforGeeks,5.9K views,1 year ago,/watch?v=tmg6d3T_T6Q,https://i.ytimg.com/vi/tmg6d3T_T6Q/hqdefault.jpg
🏆 GeeksforGeeks Hack-A-Thon: World-cup-Wizard Edition 🌟,380 views,1 year ago,/watch?v=2mW7tclj6mc,https://i.ytimg.com/vi/2mW7tclj6mc/hqdefault.jpg
Ace your DevOps interview | GeeksforGeeks,109K views,1 year ago,/watch?v=I-J28pjrTc8,https://i.ytimg.com/vi/I-J28pjrTc8/hqdefault.jpg
How to Get Free Google Cloud Qwiklabs Credits | Google Cloud Bootcamp | GeeksforGeeks,12K views,1 year ago,/watch?v=lf-eQH28eAw,https://i.ytimg.com/vi/lf-eQH28eAw/hqdefault.jpg
"GeeksforGeeks Community – Connect, Ask, Learn & Grow with Tech Geeks",912 views,1 year ago,/watch?v=dMX0Bel8V94,https://i.ytimg.com/vi/dMX0Bel8V94/hqdefault.jpg
Become a SDET Expert with GeeksforGeeks,54K views,1 year ago,/watch?v=PLxzWN08w54,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg
Geeks Premier League 2023 | India's Biggest Content Writing Event | GeeksforGeeks,1.8K views,1 year ago,/watch?v=e0DLnBRZRj0,https://i.ytimg.com/vi/e0DLnBRZRj0/hqdefault.jpg
Happy Engineer's Day To You All!,2.1K views,1 year ago,/watch?v=g4M-zfzsqBg,https://i.ytimg.com/vi/g4M-zfzsqBg/hqdefault.jpg
Decoding the Modern Job Landscape | An HR Perspective | GeeksforGeeks,902 views,1 year ago,/watch?v=w3ucO_5NHCU,https://i.ytimg.com/vi/w3ucO_5NHCU/hqdefault.jpg
Unlock GATE 2024 | GeeksforGeeks,22K views,1 year ago,/watch?v=4TVPoMDU0Ts,https://i.ytimg.com/vi/4TVPoMDU0Ts/hqdefault.jpg
We Stole This For You,7.3K views,1 year ago,/watch?v=eVV0MO_IBnw,https://i.ytimg.com/vi/eVV0MO_IBnw/hqdefault.jpg
Career Advancement Test For EWS & PWD Candidates | Student Grant of INR 10 Lakh | GeeksforGeeks,6.1K views,1 year ago,/watch?v=DpCJ74xg93E,https://i.ytimg.com/vi/DpCJ74xg93E/hqdefault.jpg
GfG Mobile App | Android & iOS | Download for Free,11K views,1 year ago,/watch?v=Rsh8xd3aIqw,https://i.ytimg.com/vi/Rsh8xd3aIqw/hqdefault.jpg
🔒 Securing Your Data in the Cloud: GCP's Top SECURITY Features | GeesforGeeks,494 views,1 year ago,/watch?v=rwLBsyQ4rO8,https://i.ytimg.com/vi/rwLBsyQ4rO8/hqdefault.jpg
GATE CSE Offline Classes | GATE 2024 Crash Course | Delhi NCR | GeeksforGeeks,18K views,1 year ago,/watch?v=a9xiYYqbaHg,https://i.ytimg.com/vi/a9xiYYqbaHg/hqdefault.jpg
How to Build a To-Do Application in Flutter | GeeksforGeeks,1.2K views,1 year ago,/watch?v=fNuURHd7POk,https://i.ytimg.com/vi/fNuURHd7POk/hqdefault.jpg
How to Use Google Sign-in With Firebase in Flutter | GeeksforGeeks,9.7K views,1 year ago,/watch?v=MRb_2Kg0nRI,https://i.ytimg.com/vi/MRb_2Kg0nRI/hqdefault.jpg
Machine Learning on GCP | Harnessing the Power of AI | GeeksforGeeks,556 views,1 year ago,/watch?v=KSTX28pUSeI,
GRAPH Data Structure | What is Graph? | DSA Course | GeeksforGeeks,35K views,1 year ago,/watch?v=gTsoyORhqkg,
Handling Missing Values | Machine Learning | GeeksforGeeks,1.4K views,1 year ago,/watch?v=yFJ2_phRslY,
Security Risks of Cloud Computing | GeeksforGeeks,5.2K views,1 year ago,/watch?v=6lxKkdyvS6M,
DSA Classroom Program with Placement Assistance | Now in Noida & Gurugram | GeeksforGeeks,149K views,1 year ago,/watch?v=ACZoeLwm_fE,
Free Cloud Bootcamp Sponsored by Google for Developers | GeeksforGeeks,2.3K views,1 year ago,/watch?v=uXpOqQEw7Pc,
All Your Queries Answered | DSA to Development Program | GeeksforGeeks,3.7K views,1 year ago,/watch?v=kHBzDvj3D2U,
10 TIPS and TRICKS to Crack Internships and Placements | GeeksforGeeks,898 views,1 year ago,/watch?v=2QDMIZGeIC4,
Complete School Guide for CBSE | Free Resources For School Students | GeeksforGeeks,678 views,1 year ago,/watch?v=1ECMlxC6jbs,https://i.ytimg.com/vi/1ECMlxC6jbs/hqdefault.jpg
Master System Design | GeeksforGeeks,87K views,1 year ago,/watch?v=vjWLZYeqiN8,https://i.ytimg.com/vi/vjWLZYeqiN8/hqdefault.jpg
"Unraveling the Geek-a-thon: The What, How, and Why | Geek-A-Thon | GeeksforGeeks",569 views,1 year ago,/watch?v=6e0v_NhsFMQ,https://i.ytimg.com/vi/6e0v_NhsFMQ/hqdefault.jpg
Data Analysis Masterclass | Geek-A-Thon | GeeksforGeeks,1.1K views,1 year ago,/watch?v=-7Emxpn8DXc,https://i.ytimg.com/vi/-7Emxpn8DXc/hqdefault.jpg
GeeksforGeeks Offline Classroom Program | Now Open In Noida & Gurgaon,43K views,1 year ago,/watch?v=2bPiFkt3Nmg,https://i.ytimg.com/vi/2bPiFkt3Nmg/hqdefault.jpg
Kickstart your DevOps Career | GeeksforGeeks,137K views,1 year ago,/watch?v=8gwwlpBwr_s,https://i.ytimg.com/vi/8gwwlpBwr_s/hqdefault.jpg
First Ever KBC at our Offline Classes | GeeksforGeeks,783 views,1 year ago,/watch?v=chYg2EAKW2A,https://i.ytimg.com/vi/chYg2EAKW2A/hqdefault.jpg
Mega Job-a-thon for Working Professionals | 21st July | GeeksforGeeks,1.3K views,1 year ago,/watch?v=CyOh-WDfUvs,https://i.ytimg.com/vi/CyOh-WDfUvs/hqdefault.jpg
Explore GeeksforGeeks Hiring Solutions | For Top Tech Companies | Innovative Hiring Solutions,648 views,1 year ago,/watch?v=GDeoPHRqb5w,https://i.ytimg.com/vi/GDeoPHRqb5w/hqdefault.jpg
Geek-O-Lympics 2023 | GeeksforGeeks,3.5K views,1 year ago,/watch?v=hLqJiIu6LzY,https://i.ytimg.com/vi/hLqJiIu6LzY/hqdefault.jpg
Web 3.0 Explained | GeeksforGeeks,2.1K views,1 year ago,/watch?v=zEPRJMk3p90,https://i.ytimg.com/vi/zEPRJMk3p90/hqdefault.jpg
Geek-O-Lympics 2023 | 1st - 31st July | GeeksforGeeks,1.2K views,1 year ago,/watch?v=GSqepfZLKU0,https://i.ytimg.com/vi/GSqepfZLKU0/hqdefault.jpg
What Is Web Scraping & What It Is Used For | How To Use Web Scraping | GeeksforGeeks,1.4K views,1 year ago,/watch?v=MK15a0ipg-E,https://i.ytimg.com/vi/MK15a0ipg-E/hqdefault.jpg
Mega Job-A-Thon | Hire Top Talent for Your Company | GeeksforGeeks,1.5K views,1 year ago,/watch?v=cWPqVVobUuA,https://i.ytimg.com/vi/cWPqVVobUuA/hqdefault.jpg
DSA To Development: A Complete Coding Guide | Complete Coding Program By GeeksforGeeks,176K views,1 year ago,/watch?v=phr8lXH2Ee0,https://i.ytimg.com/vi/phr8lXH2Ee0/hqdefault.jpg
WHAT IS QUEUE? | Queue Data Structures | DSA Course | GeeksforGeeks,18K views,1 year ago,/watch?v=ypJwoz_SXTo,https://i.ytimg.com/vi/ypJwoz_SXTo/hqdefault.jpg
QUEUE PRACTICE PROBLEMS | Queue Interview Questions | DSA Problems | GeeksforGeeks,8K views,1 year ago,/watch?v=KG4dbF5xRig,https://i.ytimg.com/vi/KG4dbF5xRig/hqdefault.jpg
Free Summer Offline Classes on Python Programing | For Students Aged 14-21 | GeeksforGeeks,107K views,1 year ago,/watch?v=OOLXHwZzHfM,https://i.ytimg.com/vi/OOLXHwZzHfM/hqdefault.jpg
Python Libraries | Data Science | GeeksforGeeks,3.4K views,1 year ago,/watch?v=nDa75spDmeE,https://i.ytimg.com/vi/nDa75spDmeE/hqdefault.jpg
ITR Filing Made Simple | Documents require to file ITR | GeeksforGeeks,1K views,1 year ago,/watch?v=SWa-tsbaIpg,https://i.ytimg.com/vi/SWa-tsbaIpg/hqdefault.jpg
Full Stack Development | LIVE Classes | GeeksforGeeks,215K views,1 year ago,/watch?v=cBfC9HLR9Qk,https://i.ytimg.com/vi/cBfC9HLR9Qk/hqdefault.jpg
GeeksforGeeks Classroom Program in NCR,2.7K views,1 year ago,/watch?v=uEhnTpHY26o,https://i.ytimg.com/vi/uEhnTpHY26o/hqdefault.jpg
WHAT IS ARRAY? | Array Data Structures | DSA Course | GeeksforGeeks,76K views,1 year ago,/watch?v=3_x_Fb31NLE,https://i.ytimg.com/vi/3_x_Fb31NLE/hqdefault.jpg
ARRAY PRACTICE PROBLEMS | Must do Array Questions | DSA Problems | GeeksforGeeks,45K views,1 year ago,/watch?v=J7EhXvnixRM,https://i.ytimg.com/vi/J7EhXvnixRM/hqdefault.jpg
Gate 2024: Prepare for Success! | GATE CSE 2024 | GeeksforGeeks,64K views,1 year ago,/watch?v=G-3vZKPEtKw,
Get Started with CP | Competitive Programming Tips | GeeksforGeeks,3.3K views,1 year ago,/watch?v=FCEj-mreXvI,
React VS Angular VS Vue | GeeksforGeeks,27K views,1 year ago,/watch?v=sA2vgFR-fZc,
GeeksforGeeks Classroom Program | Now in Noida and Gurugram!,269K views,1 year ago,/watch?v=16D2cuRy5JY,
Transformers in NLP | GeeksforGeeks,23K views,1 year ago,/watch?v=-eqjV5dwb9Q,https://i.ytimg.com/vi/-eqjV5dwb9Q/hqdefault.jpg
Jobs that AI can't replace | GeeksforGeeks,4.5K views,1 year ago,/watch?v=uY05MFnSMwU,https://i.ytimg.com/vi/uY05MFnSMwU/hqdefault.jpg
Job Fair for Students | Till 25th May Only | GeeksforGeeks,83K views,1 year ago,/watch?v=1GEegOb3fHE,https://i.ytimg.com/vi/1GEegOb3fHE/hqdefault.jpg
"Flutter: ""Pros and Cons"" | GeeksforGeeks",9K views,1 year ago,/watch?v=0gnaXUiSELY,https://i.ytimg.com/vi/0gnaXUiSELY/hqdefault.jpg
Hire Best Talent with GeeksforGeeks,14K views,1 year ago,/watch?v=xifGlf39ahQ,https://i.ytimg.com/vi/xifGlf39ahQ/hqdefault.jpg
Tech Jobs without Degree | GeeksforGeeks,2.1K views,1 year ago,/watch?v=5jHvfzt8Ors,https://i.ytimg.com/vi/5jHvfzt8Ors/hqdefault.jpg
Start your writing Journey | Geek Author Badges | GeeksforGeeks,1.7K views,1 year ago,/watch?v=ISPOKldx90E,https://i.ytimg.com/vi/ISPOKldx90E/hqdefault.jpg
Presenting: GeeksforGeeks Author Badges | Honoring the Writer in You!,1.3K views,1 year ago,/watch?v=kW9BohViP04,https://i.ytimg.com/vi/kW9BohViP04/hqdefault.jpg
Create Your Own Apps Today | GeeksforGeeks,35K views,1 year ago,/watch?v=LycNCWC3g18,https://i.ytimg.com/vi/LycNCWC3g18/hqdefault.jpg
Top 10 DSA Topics | Master these To Ace In Your Career | GeeksforGeeks,2.9K views,1 year ago,/watch?v=t8aN8nczZlA,https://i.ytimg.com/vi/t8aN8nczZlA/hqdefault.jpg
Ernie vs ChatGPT | GeeksforGeeks,1.8K views,1 year ago,/watch?v=iM-EpJHn59Q,https://i.ytimg.com/vi/iM-EpJHn59Q/hqdefault.jpg
Rule the Coding World with Geek Summer Carnival | GeeksforGeeks,25K views,1 year ago,/watch?v=zLj3Qb9T2Q4,https://i.ytimg.com/vi/zLj3Qb9T2Q4/hqdefault.jpg
How to become a Full Stack Developer | GeeksforGeeks,5.7K views,1 year ago,/watch?v=uSx5XsCkX3c,https://i.ytimg.com/vi/uSx5XsCkX3c/hqdefault.jpg
Office Video Leaked 😰🤯,6.1K views,1 year ago,/watch?v=i_HlQl7Tg9Q,https://i.ytimg.com/vi/i_HlQl7Tg9Q/hqdefault.jpg
UI/UX Trends every Startup must know! | @thegeekmonk1707 |GeeksforGeeks,1.1K views,1 year ago,/watch?v=_E6_jZJAT3k,https://i.ytimg.com/vi/_E6_jZJAT3k/hqdefault.jpg
Age is Just a Number: The Story of a 14-Year-Old CEO | CodeCast | GeeksforGeeks,17K views,1 year ago,/watch?v=TASew4CmC9w,https://i.ytimg.com/vi/TASew4CmC9w/hqdefault.jpg
How to Use GPT 4 | How it's better from GPT 3 | GeeksforGeeks,4K views,1 year ago,/watch?v=Mnx3TAgbX7o,https://i.ytimg.com/vi/Mnx3TAgbX7o/hqdefault.jpg
Master DSA Today and be the Masters of Tomorrow,160K views,1 year ago,/watch?v=PsOXP5hg52w,https://i.ytimg.com/vi/PsOXP5hg52w/hqdefault.jpg
How to avoid getting Laid Off | ft. Dr. Sneha Sharma,1.2K views,1 year ago,/watch?v=s4frRcj17AM,https://i.ytimg.com/vi/s4frRcj17AM/hqdefault.jpg
Psychology of Deciding Your Career ft. Dhairya Gangwani | GeeksforGeeks,907 views,1 year ago,/watch?v=0oPyv39ynTo,https://i.ytimg.com/vi/0oPyv39ynTo/hqdefault.jpg
CodeCast Ep. 3 | Learn all About Competitive Programming | @PriyanshAgarwal  with Mr. Sandeep Jain,9.9K views,2 years ago,/watch?v=5uAFQqdS9oA,https://i.ytimg.com/vi/5uAFQqdS9oA/hqdefault.jpg
Advice for Women in Tech | ft. @PriyaVajpeyi,1.5K views,2 years ago,/watch?v=tn5BHjwAvTc,https://i.ytimg.com/vi/tn5BHjwAvTc/hqdefault.jpg
Roadmap to Amazon | Twinkle Bajaj - SDE at Amazon,1.8K views,2 years ago,/watch?v=nRbR9A_8nMQ,https://i.ytimg.com/vi/nRbR9A_8nMQ/hqdefault.jpg
Google Cloud X AMD and GeeksforGeeks Goes to Colleges With Some Fun Twist!,1.5K views,2 years ago,/watch?v=RQuaGniMRUU,https://i.ytimg.com/vi/RQuaGniMRUU/hqdefault.jpg
Solving For India Hackathon | @googlecloud X AMD | GeeksforGeeks,2.7K views,2 years ago,/watch?v=p0FQuaFLh0A,https://i.ytimg.com/vi/p0FQuaFLh0A/hqdefault.jpg
GeeksforGeeks Job Fair 2023,25K views,2 years ago,/watch?v=xIC1IFPod9Y,https://i.ytimg.com/vi/xIC1IFPod9Y/hqdefault.jpg
OpenAI's ChatGPT & GPT 4 | Google's BARD AI | Will AI Replace You?,1.9K views,2 years ago,/watch?v=2RcaFQzCgys,https://i.ytimg.com/vi/2RcaFQzCgys/hqdefault.jpg
Get Started With Machine Learning | GeeksforGeeks,1.8K views,2 years ago,/watch?v=RSVndjS2gMM,https://i.ytimg.com/vi/RSVndjS2gMM/hqdefault.jpg
🎊Celebrating Bi-Wizard's First Anniversary🎊 | Join the Best Young Coders in the World,637 views,2 years ago,/watch?v=D8aEoRbwC64,https://i.ytimg.com/vi/D8aEoRbwC64/hqdefault.jpg
"Meet Shikar Goel, CTO of GeeksforGeeks | Know His Journey",1.9K views,2 years ago,/watch?v=d2zk6YEqGsM,https://i.ytimg.com/vi/d2zk6YEqGsM/hqdefault.jpg
An Opportunity for Recruiters to Hire Top Tech Talent | Jobs Fair 2023 | GeeksforGeeks,1.8K views,2 years ago,/watch?v=RbQt5dz8Dws,https://i.ytimg.com/vi/RbQt5dz8Dws/hqdefault.jpg
A.I. Apps That Can Change Your Lives | GeeksforGeeks,2.9K views,2 years ago,/watch?v=kApRNheEJ8Q,https://i.ytimg.com/vi/kApRNheEJ8Q/hqdefault.jpg
Roadmap To Master Recursion? Roadmap To Master Recursion! | GeeksforGeeks,4.8K views,2 years ago,/watch?v=51JvvwqQmlQ,https://i.ytimg.com/vi/51JvvwqQmlQ/hqdefault.jpg
CodeCast Ep. 2 | SDE Without A Technical Degree? | GeeksforGeeks,1.9K views,2 years ago,/watch?v=XlcpYRp0ouc,https://i.ytimg.com/vi/XlcpYRp0ouc/hqdefault.jpg
The Art of Becoming a Successful Coder | GeeksforGeeks,6.9K views,2 years ago,/watch?v=jO2SyGwS4bA,https://i.ytimg.com/vi/jO2SyGwS4bA/hqdefault.jpg
Optimal Way to Get Started with DSA | GeeksforGeeks,12K views,2 years ago,/watch?v=-WLD1oY2dB4,https://i.ytimg.com/vi/-WLD1oY2dB4/hqdefault.jpg
Mistakes to Avoid in Your Next Job Interview | GeeksforGeeks,1.5K views,2 years ago,/watch?v=1uO3E57gPpE,https://i.ytimg.com/vi/1uO3E57gPpE/hqdefault.jpg
Master These Coding Practices For Your Placement Preparation | GeeksforGeeks,5.6K views,2 years ago,/watch?v=v_mlqwjlv00,https://i.ytimg.com/vi/v_mlqwjlv00/hqdefault.jpg
Correct Your Mistakes in 1 minute | Data Science | GeeksforGeeks,1.4K views,2 years ago,/watch?v=vNiiuh__7u0,https://i.ytimg.com/vi/vNiiuh__7u0/hqdefault.jpg
CodeCast Ep. 1 | Journey From A Vegetable Seller To A 10LPA+ Job | GeeksforGeeks,2.7K views,2 years ago,/watch?v=ksRDXChKN70,https://i.ytimg.com/vi/ksRDXChKN70/hqdefault.jpg
LIVE DSA Sessions By Everyone's Favorite Teacher!,4.8K views,2 years ago,/watch?v=qCioG1rwM6I,https://i.ytimg.com/vi/qCioG1rwM6I/hqdefault.jpg
GeeksforGeeks Resolution Days 2023 | Never Before Seen Offers!,7.1K views,2 years ago,/watch?v=mckeyuVM07g,https://i.ytimg.com/vi/mckeyuVM07g/hqdefault.jpg
The Top 5 DSA Fails (and How to Avoid Them!),3.5K views,2 years ago,/watch?v=jMjSpFObSKM,https://i.ytimg.com/vi/jMjSpFObSKM/hqdefault.jpg
GeeksforGeeks Now On iOS,1.5K views,2 years ago,/watch?v=bMDud1_-x1U,https://i.ytimg.com/vi/bMDud1_-x1U/hqdefault.jpg
"⛄ Merry Christmas, Geeks! ⛄ | Keep Coding Keep Learning | GeeksforGeeks",1.4K views,2 years ago,/watch?v=AESq1z0Okb0,https://i.ytimg.com/vi/AESq1z0Okb0/hqdefault.jpg
Student Success Story: Placed as an SDE at Byju's with Help from GeeksforGeeks,1.6K views,2 years ago,/watch?v=yvkQMMU076M,https://i.ytimg.com/vi/yvkQMMU076M/hqdefault.jpg
Service Based Test Series By GeeksforGeeks,1.1K views,2 years ago,/watch?v=84a0IXscfgE,https://i.ytimg.com/vi/84a0IXscfgE/hqdefault.jpg
India's Biggest Technical Content Writing Event is now LIVE 🔴 Participate Now | GeeksforGeeks,881 views,2 years ago,/watch?v=J63OOZzo-p8,https://i.ytimg.com/vi/J63OOZzo-p8/hqdefault.jpg
Landing SDE Role at Paytm | GeeksforGeeks,1.5K views,2 years ago,/watch?v=fyo53bLMyA4,https://i.ytimg.com/vi/fyo53bLMyA4/hqdefault.jpg
SDE at Paytm using GFG | GeeksforGeeks,1.4K views,2 years ago,/watch?v=RB1qpEZrcYo,https://i.ytimg.com/vi/RB1qpEZrcYo/hqdefault.jpg
Roadmap to a Career at Amazon | Preparation Strategies by Senior QAE | GeeksforGeeks,8.2K views,2 years ago,/watch?v=e_nnIOwhgzY,https://i.ytimg.com/vi/e_nnIOwhgzY/hqdefault.jpg
Happy Diwali | GeeksforGeeks presents office Diwali Party,1.4K views,2 years ago,/watch?v=mCvuYVwmU2Y,https://i.ytimg.com/vi/mCvuYVwmU2Y/hqdefault.jpg
Data Analysis Complete Roadmap | GeeksforGeeks,4K views,2 years ago,/watch?v=VIg0Ka5U3LA,https://i.ytimg.com/vi/VIg0Ka5U3LA/hqdefault.jpg
Roadmap to a Career at Microsoft | Preparation Strategies by Microsoft SDE | GeeksforGeeks,5.9K views,2 years ago,/watch?v=CyI0QuVWawQ,https://i.ytimg.com/vi/CyI0QuVWawQ/hqdefault.jpg
Geek Week 2022 |11th - 17th October | GeeksforGeeks,3.4K views,2 years ago,/watch?v=Aby3ldYnIQE,https://i.ytimg.com/vi/Aby3ldYnIQE/hqdefault.jpg
Happy Dussehra 🔥,1.6K views,2 years ago,/watch?v=WkzmnYyEoc8,https://i.ytimg.com/vi/WkzmnYyEoc8/hqdefault.jpg
Stay Tuned for a Big Surprise!!! | GeeksforGeeks,3.1K views,2 years ago,/watch?v=STVrifPDpVU,https://i.ytimg.com/vi/STVrifPDpVU/hqdefault.jpg
GeeksforGeeks Goes to Delhi Technological University | GfG X DTU,1.8K views,2 years ago,/watch?v=QqHMu9gwlno,https://i.ytimg.com/vi/QqHMu9gwlno/hqdefault.jpg
Roadmap to a CAREER AT WALMART | Preparation Strategies by Walmart SDE | GeeksforGeeks,7.8K views,2 years ago,/watch?v=AQHyMunhc_k,https://i.ytimg.com/vi/AQHyMunhc_k/hqdefault.jpg
EP 12 - Roadmap to Web Development | Everything About Web Development Ft. Prakash Sakari,2.9K views,2 years ago,/watch?v=PLdt7UobcoY,https://i.ytimg.com/vi/PLdt7UobcoY/hqdefault.jpg
EP 11 - Road Map of DSA for Web Development | Everything About Web Development Ft. Prakash Sakari,4.2K views,2 years ago,/watch?v=1b0P4IG7MIc,https://i.ytimg.com/vi/1b0P4IG7MIc/hqdefault.jpg
EP 10 - Biggest Coding Mistakes | Everything About Web Development,2.3K views,2 years ago,/watch?v=cAYfzY-9dao,https://i.ytimg.com/vi/cAYfzY-9dao/hqdefault.jpg
EP 9 - Overrated Topics in Web Development | Everything About Web Development,1K views,2 years ago,/watch?v=wnwAYPTf9Z8,https://i.ytimg.com/vi/wnwAYPTf9Z8/hqdefault.jpg
EP 8 -  How Important is UI for Websites? | Everything About Web Development,930 views,2 years ago,/watch?v=imRxEskXGx8,https://i.ytimg.com/vi/imRxEskXGx8/hqdefault.jpg
EP 7 - Underrated Topics in Web Development | Everything About Web Development,1K views,2 years ago,/watch?v=MvxiK9tfjNw,https://i.ytimg.com/vi/MvxiK9tfjNw/hqdefault.jpg
EP 6 - Frameworks to Choose for Web Development | Everything About Web Development,1.2K views,2 years ago,/watch?v=UbFk-BTDnqM,https://i.ytimg.com/vi/UbFk-BTDnqM/hqdefault.jpg
EP 5 - What is Frontend and Backend Development? | Everything About Web Development,1.9K views,2 years ago,/watch?v=xJNtTqSj54M,https://i.ytimg.com/vi/xJNtTqSj54M/hqdefault.jpg
"EP 4 - Is HTML, CSS and JavaScript Enough? | Everything About Web Development Ft. Prakash Sakari",3.5K views,2 years ago,/watch?v=EtZIUwvjzjI,https://i.ytimg.com/vi/EtZIUwvjzjI/hqdefault.jpg
EP 3 - Web Developers vs Website Builders | Everything About Web Development,2.3K views,2 years ago,/watch?v=s09kmxXbPOg,https://i.ytimg.com/vi/s09kmxXbPOg/hqdefault.jpg
EP 2 - Future of Web Development | Everything About Web Development,4.6K views,2 years ago,/watch?v=B40zC1_sJiE,https://i.ytimg.com/vi/B40zC1_sJiE/hqdefault.jpg
EP 1 - Web 3.0 Explained! Web 1.0 vs Web 2.0 vs Web3.0 | Everything About Web Development,4.7K views,2 years ago,/watch?v=6ktny7tGepA,https://i.ytimg.com/vi/6ktny7tGepA/hqdefault.jpg
Job or Higher Studies? The BEST Choice After Graduation! Ft. Avinash Kumar | GeeksforGeeks,8.6K views,2 years ago,/watch?v=fYlESZ6SaCA,https://i.ytimg.com/vi/fYlESZ6SaCA/hqdefault.jpg
Capture Your Dream Job with Job-A-Thon | Monthly Hiring Challenges by GeeksforGeeks,3K views,2 years ago,/watch?v=m7mnwQKgpzw,https://i.ytimg.com/vi/m7mnwQKgpzw/hqdefault.jpg
Walmart Interview Experience 2022 | Walmart Interview Questions | GeeksforGeeks,21K views,2 years ago,/watch?v=eKzxoEG981g,https://i.ytimg.com/vi/eKzxoEG981g/hqdefault.jpg
How A Medical Aspirant Cracked FAANG? | Amazon Interview Experience | GeeksforGeeks,3.1K views,2 years ago,/watch?v=Dg4coPjDc6M,https://i.ytimg.com/vi/Dg4coPjDc6M/hqdefault.jpg
Refer And Earn | Referral Program By GeeksforGeeks,2.7K views,2 years ago,/watch?v=V6J24JJGhXc,https://i.ytimg.com/vi/V6J24JJGhXc/hqdefault.jpg
A++ Advice To Get Your Dream Job | GeeksforGeeks ft. @thegeekmonk1707,4.7K views,2 years ago,/watch?v=npPgivbw-9U,https://i.ytimg.com/vi/npPgivbw-9U/hqdefault.jpg
Dream Company Ka Sapna Ab Hoga Poora | GeeksforGeeks ft. @shashank_mishra,5.5K views,2 years ago,/watch?v=uDP13fwrhwI,https://i.ytimg.com/vi/uDP13fwrhwI/hqdefault.jpg
"GfG Karlo, Ho Jayega! | GeeksforGeeks ft. @itssiddharthsingh",6.1K views,2 years ago,/watch?v=KfFVWqHUjPo,https://i.ytimg.com/vi/KfFVWqHUjPo/hqdefault.jpg
Refer Your Friends: Learn And Earn Together | Refer & Earn | GeeksforGeeks,1.8K views,2 years ago,/watch?v=5G9xd86FPUg,https://i.ytimg.com/vi/5G9xd86FPUg/hqdefault.jpg
